lkp_seq,lov_group_id,field_name,lkp_value,return_cd,src_sys_cd,data_element_id
2298,LOV6,RGST_ADR_COUNTRY,JP,0,PMF,121
2299,LOV6,RGST_ADR_COUNTRY,JO,0,PMF,121
2300,LOV6,RGST_ADR_COUNTRY,KE,0,PMF,121
2301,LOV6,RGST_ADR_COUNTRY,KR,0,PMF,121
2302,LOV6,RGST_ADR_COUNTRY,KW,0,PMF,121
2303,LOV6,RGST_ADR_COUNTRY,LB,0,PMF,121
2304,LOV6,RGST_ADR_COUNTRY,LR,0,PMF,121
2305,LOV6,RGST_ADR_COUNTRY,LI,0,PMF,121
2306,LOV6,RGST_ADR_COUNTRY,LU,0,PMF,121
2307,LOV6,RGST_ADR_COUNTRY,MG,0,PMF,121
2308,LOV6,RGST_ADR_COUNTRY,MW,0,PMF,121
2309,LOV6,RGST_ADR_COUNTRY,MY,0,PMF,121
2310,LOV6,RGST_ADR_COUNTRY,ML,0,PMF,121
2311,LOV6,RGST_ADR_COUNTRY,MT,0,PMF,121
2312,LOV6,RGST_ADR_COUNTRY,MR,0,PMF,121
2313,LOV6,RGST_ADR_COUNTRY,MU,0,PMF,121
2314,LOV6,RGST_ADR_COUNTRY,MX,0,PMF,121
2315,LOV6,RGST_ADR_COUNTRY,MC,0,PMF,121
2316,LOV6,RGST_ADR_COUNTRY,MA,0,PMF,121
2317,LOV6,RGST_ADR_COUNTRY,MZ,0,PMF,121
2318,LOV6,RGST_ADR_COUNTRY,BU,0,PMF,121
2319,LOV6,RGST_ADR_COUNTRY,NA,0,PMF,121
2320,LOV6,RGST_ADR_COUNTRY,AN,0,PMF,121
2321,LOV6,RGST_ADR_COUNTRY,NL,0,PMF,121
2322,LOV6,RGST_ADR_COUNTRY,NC,0,PMF,121
2323,LOV6,RGST_ADR_COUNTRY,NZ,0,PMF,121
2324,LOV6,RGST_ADR_COUNTRY,NI,0,PMF,121
2325,LOV6,RGST_ADR_COUNTRY,NE,0,PMF,121
2326,LOV6,RGST_ADR_COUNTRY,NO,0,PMF,121
2327,LOV6,RGST_ADR_COUNTRY,OM,0,PMF,121
2328,LOV6,RGST_ADR_COUNTRY,PK,0,PMF,121
2329,LOV6,RGST_ADR_COUNTRY,PA,0,PMF,121
2330,LOV6,RGST_ADR_COUNTRY,PG,0,PMF,121
2331,LOV6,RGST_ADR_COUNTRY,PY,0,PMF,121
2332,LOV6,RGST_ADR_COUNTRY,CA,0,PMF,121
2333,LOV6,RGST_ADR_COUNTRY,PE,0,PMF,121
2334,LOV6,RGST_ADR_COUNTRY,PH,0,PMF,121
2335,LOV6,RGST_ADR_COUNTRY,PL,0,PMF,121
2336,LOV6,RGST_ADR_COUNTRY,PT,0,PMF,121
2337,LOV6,RGST_ADR_COUNTRY,PR,0,PMF,121
2338,LOV6,RGST_ADR_COUNTRY,QA,0,PMF,121
2339,LOV6,RGST_ADR_COUNTRY,RO,0,PMF,121
2340,LOV6,RGST_ADR_COUNTRY,LC,0,PMF,121
2341,LOV6,RGST_ADR_COUNTRY,ZA,0,PMF,121
2342,LOV6,RGST_ADR_COUNTRY,SN,0,PMF,121
2343,LOV6,RGST_ADR_COUNTRY,SC,0,PMF,121
2344,LOV6,RGST_ADR_COUNTRY,SL,0,PMF,121
2345,LOV6,RGST_ADR_COUNTRY,SG,0,PMF,121
2346,LOV6,RGST_ADR_COUNTRY,SO,0,PMF,121
2347,LOV6,RGST_ADR_COUNTRY,RU,0,PMF,121
2348,LOV6,RGST_ADR_COUNTRY,ES,0,PMF,121
2349,LOV6,RGST_ADR_COUNTRY,LK,0,PMF,121
2350,LOV6,RGST_ADR_COUNTRY,SD,0,PMF,121
2351,LOV6,RGST_ADR_COUNTRY,SR,0,PMF,121
2352,LOV6,RGST_ADR_COUNTRY,SZ,0,PMF,121
2353,LOV6,RGST_ADR_COUNTRY,SE,0,PMF,121
2354,LOV6,RGST_ADR_COUNTRY,CH,0,PMF,121
2355,LOV6,RGST_ADR_COUNTRY,SY,0,PMF,121
2356,LOV6,RGST_ADR_COUNTRY,TZ,0,PMF,121
2357,LOV6,RGST_ADR_COUNTRY,TH,0,PMF,121
2358,LOV6,RGST_ADR_COUNTRY,TG,0,PMF,121
2359,LOV6,RGST_ADR_COUNTRY,TT,0,PMF,121
2360,LOV6,RGST_ADR_COUNTRY,TN,0,PMF,121
2361,LOV6,RGST_ADR_COUNTRY,TR,0,PMF,121
2362,LOV6,RGST_ADR_COUNTRY,UG,0,PMF,121
2363,LOV6,RGST_ADR_COUNTRY,GB,0,PMF,121
2364,LOV6,RGST_ADR_COUNTRY,AE,0,PMF,121
2365,LOV6,RGST_ADR_COUNTRY,UY,0,PMF,121
2366,LOV6,RGST_ADR_COUNTRY,VU,0,PMF,121
2367,LOV6,RGST_ADR_COUNTRY,VE,0,PMF,121
2368,LOV6,RGST_ADR_COUNTRY,WS,0,PMF,121
2369,LOV6,RGST_ADR_COUNTRY,YE,0,PMF,121
2370,LOV6,RGST_ADR_COUNTRY,ZM,0,PMF,121
2371,LOV6,RGST_ADR_COUNTRY,ZW,0,PMF,121
2372,LOV6,RGST_ADR_COUNTRY,TW,0,PMF,121
2373,LOV6,RGST_ADR_COUNTRY,YU,0,PMF,121
2374,LOV6,RGST_ADR_COUNTRY,OC,0,PMF,121
2375,LOV6,RGST_ADR_COUNTRY,AI,0,PMF,121
2376,LOV6,RGST_ADR_COUNTRY,AM,0,PMF,121
2377,LOV6,RGST_ADR_COUNTRY,AQ,0,PMF,121
2378,LOV6,RGST_ADR_COUNTRY,AS,0,PMF,121
2379,LOV6,RGST_ADR_COUNTRY,AW,0,PMF,121
2380,LOV6,RGST_ADR_COUNTRY,AZ,0,PMF,121
2381,LOV6,RGST_ADR_COUNTRY,BA,0,PMF,121
2382,LOV6,RGST_ADR_COUNTRY,BT,0,PMF,121
2383,LOV6,RGST_ADR_COUNTRY,BV,0,PMF,121
2384,LOV6,RGST_ADR_COUNTRY,BY,0,PMF,121
2385,LOV6,RGST_ADR_COUNTRY,BZ,0,PMF,121
2386,LOV6,RGST_ADR_COUNTRY,CC,0,PMF,121
2387,LOV6,RGST_ADR_COUNTRY,CD,0,PMF,121
2388,LOV6,RGST_ADR_COUNTRY,CK,0,PMF,121
2389,LOV6,RGST_ADR_COUNTRY,CV,0,PMF,121
2390,LOV6,RGST_ADR_COUNTRY,CW,0,PMF,121
2391,LOV6,RGST_ADR_COUNTRY,CX,0,PMF,121
2392,LOV6,RGST_ADR_COUNTRY,DJ,0,PMF,121
2393,LOV6,RGST_ADR_COUNTRY,DM,0,PMF,121
2394,LOV6,RGST_ADR_COUNTRY,EE,0,PMF,121
2395,LOV6,RGST_ADR_COUNTRY,EH,0,PMF,121
2396,LOV6,RGST_ADR_COUNTRY,ER,0,PMF,121
2397,LOV6,RGST_ADR_COUNTRY,FJ,0,PMF,121
2398,LOV6,RGST_ADR_COUNTRY,FK,0,PMF,121
2399,LOV6,RGST_ADR_COUNTRY,FM,0,PMF,121
2400,LOV6,RGST_ADR_COUNTRY,FO,0,PMF,121
2401,LOV6,RGST_ADR_COUNTRY,GD,0,PMF,121
2402,LOV6,RGST_ADR_COUNTRY,GN,0,PMF,121
2403,LOV6,RGST_ADR_COUNTRY,GP,0,PMF,121
2404,LOV6,RGST_ADR_COUNTRY,GQ,0,PMF,121
2405,LOV6,RGST_ADR_COUNTRY,GS,0,PMF,121
2406,LOV6,RGST_ADR_COUNTRY,GU,0,PMF,121
2407,LOV6,RGST_ADR_COUNTRY,HM,0,PMF,121
2408,LOV6,RGST_ADR_COUNTRY,HR,0,PMF,121
2409,LOV6,RGST_ADR_COUNTRY,IM,0,PMF,121
2410,LOV6,RGST_ADR_COUNTRY,IO,0,PMF,121
2411,LOV6,RGST_ADR_COUNTRY,JE,0,PMF,121
2412,LOV6,RGST_ADR_COUNTRY,KG,0,PMF,121
2413,LOV6,RGST_ADR_COUNTRY,KH,0,PMF,121
2414,LOV6,RGST_ADR_COUNTRY,KI,0,PMF,121
2415,LOV6,RGST_ADR_COUNTRY,KM,0,PMF,121
2416,LOV6,RGST_ADR_COUNTRY,KN,0,PMF,121
2417,LOV6,RGST_ADR_COUNTRY,KP,0,PMF,121
2418,LOV6,RGST_ADR_COUNTRY,KZ,0,PMF,121
2419,LOV6,RGST_ADR_COUNTRY,LA,0,PMF,121
2420,LOV6,RGST_ADR_COUNTRY,LS,0,PMF,121
2421,LOV6,RGST_ADR_COUNTRY,LT,0,PMF,121
2422,LOV6,RGST_ADR_COUNTRY,LV,0,PMF,121
2423,LOV6,RGST_ADR_COUNTRY,LY,0,PMF,121
2424,LOV6,RGST_ADR_COUNTRY,MD,0,PMF,121
2425,LOV6,RGST_ADR_COUNTRY,ME,0,PMF,121
2426,LOV6,RGST_ADR_COUNTRY,MH,0,PMF,121
2427,LOV6,RGST_ADR_COUNTRY,MK,0,PMF,121
2428,LOV6,RGST_ADR_COUNTRY,MN,0,PMF,121
2429,LOV6,RGST_ADR_COUNTRY,MO,0,PMF,121
2430,LOV6,RGST_ADR_COUNTRY,MP,0,PMF,121
2431,LOV6,RGST_ADR_COUNTRY,MQ,0,PMF,121
2432,LOV6,RGST_ADR_COUNTRY,MS,0,PMF,121
2433,LOV6,RGST_ADR_COUNTRY,MV,0,PMF,121
2434,LOV6,RGST_ADR_COUNTRY,NG,0,PMF,121
2435,LOV6,RGST_ADR_COUNTRY,NF,0,PMF,121
2436,LOV6,RGST_ADR_COUNTRY,NP,0,PMF,121
2437,LOV6,RGST_ADR_COUNTRY,NR,0,PMF,121
2438,LOV6,RGST_ADR_COUNTRY,NU,0,PMF,121
2439,LOV6,RGST_ADR_COUNTRY,PF,0,PMF,121
2440,LOV6,RGST_ADR_COUNTRY,PM,0,PMF,121
2441,LOV6,RGST_ADR_COUNTRY,PN,0,PMF,121
2442,LOV6,RGST_ADR_COUNTRY,PS,0,PMF,121
2443,LOV6,RGST_ADR_COUNTRY,PW,0,PMF,121
2444,LOV6,RGST_ADR_COUNTRY,RE,0,PMF,121
2445,LOV6,RGST_ADR_COUNTRY,RS,0,PMF,121
2446,LOV6,RGST_ADR_COUNTRY,RW,0,PMF,121
2447,LOV6,RGST_ADR_COUNTRY,SB,0,PMF,121
2448,LOV6,RGST_ADR_COUNTRY,SH,0,PMF,121
2449,LOV6,RGST_ADR_COUNTRY,SI,0,PMF,121
2450,LOV6,RGST_ADR_COUNTRY,SJ,0,PMF,121
2451,LOV6,RGST_ADR_COUNTRY,SM,0,PMF,121
2452,LOV6,RGST_ADR_COUNTRY,ST,0,PMF,121
2453,LOV6,RGST_ADR_COUNTRY,TC,0,PMF,121
2454,LOV6,RGST_ADR_COUNTRY,TF,0,PMF,121
2455,LOV6,RGST_ADR_COUNTRY,TJ,0,PMF,121
2456,LOV6,RGST_ADR_COUNTRY,TK,0,PMF,121
2457,LOV6,RGST_ADR_COUNTRY,TL,0,PMF,121
2458,LOV6,RGST_ADR_COUNTRY,TM,0,PMF,121
2459,LOV6,RGST_ADR_COUNTRY,TO,0,PMF,121
2460,LOV6,RGST_ADR_COUNTRY,TV,0,PMF,121
2461,LOV6,RGST_ADR_COUNTRY,UA,0,PMF,121
2462,LOV6,RGST_ADR_COUNTRY,UM,0,PMF,121
2463,LOV6,RGST_ADR_COUNTRY,UZ,0,PMF,121
2464,LOV6,RGST_ADR_COUNTRY,VA,0,PMF,121
2465,LOV6,RGST_ADR_COUNTRY,VC,0,PMF,121
2466,LOV6,RGST_ADR_COUNTRY,VG,0,PMF,121
2467,LOV6,RGST_ADR_COUNTRY,VI,0,PMF,121
2468,LOV6,RGST_ADR_COUNTRY,VN,0,PMF,121
2469,LOV6,RGST_ADR_COUNTRY,WF,0,PMF,121
2470,LOV6,RGST_ADR_COUNTRY,YT,0,PMF,121
2471,LOV6,RGST_ADR_COUNTRY,GF,0,PMF,121
2472,LOV6,RGST_ADR_COUNTRY,GG,0,PMF,121
2473,LOV6,RGST_ADR_COUNTRY,GI,0,PMF,121
2474,LOV6,RGST_ADR_COUNTRY,GL,0,PMF,121
1733,LOV6,RGST_ADR_COUNTRY,US,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CN,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,SA,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,AF,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,AL,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,DZ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,AD,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,AO,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,AG,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,AR,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,AU,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,AT,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BS,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BH,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BD,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BB,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BE,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BJ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BM,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BO,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BW,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BR,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BN,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BG,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BK,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BI,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CM,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,KY,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CF,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,TD,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CL,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CO,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CG,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CR,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CU,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CY,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CZ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,SK,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,DK,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,DO,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,EC,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,EG,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,SV,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,ET,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,DE,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,FI,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,FR,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GA,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GM,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GH,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GR,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GT,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GE,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GW,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GY,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,HT,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,HN,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,HK,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,HU,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,IS,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,IN,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,ID,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,IR,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,IQ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,IE,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,IL,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,IT,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CI,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,JM,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,JP,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,JO,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,KE,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,KR,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,KW,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,LB,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,LR,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,LI,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,LU,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MG,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MW,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MY,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,ML,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MT,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MR,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MU,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MX,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MC,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MA,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MZ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BU,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,NA,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,AN,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,NL,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,NC,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,NZ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,NI,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,NE,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,NO,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,OM,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,PK,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,PA,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,PG,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,PY,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CA,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,PE,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,PH,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,PL,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,PT,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,PR,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,QA,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,RO,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,LC,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,ZA,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,SN,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,SC,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,SL,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,SG,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,SO,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,RU,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,ES,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,LK,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,SD,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,SR,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,SZ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,SE,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CH,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,SY,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,TZ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,TH,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,TG,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,TT,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,TN,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,TR,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,UG,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GB,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,AE,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,UY,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,VU,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,VE,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,WS,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,YE,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,ZM,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,ZW,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,TW,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,YU,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,OC,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,AI,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,AM,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,AQ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,AS,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,AW,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,AZ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BA,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BT,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BV,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BY,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,BZ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CC,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CD,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CK,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CV,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CW,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,CX,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,DJ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,DM,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,EE,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,EH,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,ER,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,FJ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,FK,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,FM,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,FO,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GD,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GN,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GP,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GQ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GS,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,GU,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,HM,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,HR,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,IM,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,IO,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,JE,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,KG,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,KH,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,KI,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,KM,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,KN,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,KP,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,KZ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,LA,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,LS,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,LT,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,LV,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,LY,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MD,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,ME,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MH,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MK,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MN,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MO,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MP,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MQ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MS,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,MV,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,NG,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,NF,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,NP,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,NR,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,NU,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,PF,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,PM,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,PN,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,PS,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,PW,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,RE,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,RS,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,RW,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,SB,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,SH,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,SI,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,SJ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,SM,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,ST,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,TC,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,TF,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,TJ,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,TK,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,TL,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,TM,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,TO,0,IDST,121
1733,LOV6,RGST_ADR_COUNTRY,TV,0,IDST,121
